player,game_time,played_at_home,played_against,plus_minus,time_played_total,rebounds_total,assists,steals,blocks,turnovers,points
Joe Johnson,1455858000000,nba-nyk,True,19,38,6,6,0,0,3,12
Joe Johnson,1456030800000,nba-cha,True,-2,33,3,3,2,0,2,17
Joe Johnson,1456203600000,nba-por,False,-8,34,8,4,0,0,4,19
Joe Johnson,1456635600000,nba-nyk,False,15,30,3,3,0,0,2,12
Joe Johnson,1456808400000,nba-chi,True,24,33,5,4,0,1,2,24
Joe Johnson,1456981200000,nba-phx,True,12,31,3,2,0,0,0,8
Joe Johnson,1457067600000,nba-phi,False,4,26,0,2,2,0,1,12
Joe Johnson,1457240400000,nba-phi,True,17,31,5,1,1,0,2,14
Joe Johnson,1457499600000,nba-mil,False,-1,34,2,4,0,0,2,11
Joe Johnson,1457672400000,nba-chi,False,1,29,3,2,4,0,3,15
Joe Johnson,1457758800000,nba-tor,False,-6,43,4,5,0,0,4,28
Joe Johnson,1457928000000,nba-den,True,-10,30,2,5,1,0,1,18
Joe Johnson,1458187200000,nba-cha,True,-20,34,3,4,0,1,0,13
Joe Johnson,1458360000000,nba-cle,True,30,31,3,2,2,0,0,18
Joe Johnson,1458619200000,nba-nop,False,18,35,5,6,1,0,1,8
Joe Johnson,1458705600000,nba-sas,False,-21,33,2,5,1,0,0,5
Joe Johnson,1458878400000,nba-orl,True,8,26,1,1,0,0,1,4
Joe Johnson,1459137600000,nba-bkn,True,-2,35,4,7,0,0,4,2
Joe Johnson,1459310400000,nba-lal,False,9,36,4,5,1,0,3,10
Joe Johnson,1459483200000,nba-sac,False,8,36,5,8,2,0,6,14
Joe Johnson,1459569600000,nba-por,False,-27,28,1,1,0,0,0,13
Joe Johnson,1459828800000,nba-det,True,4,28,1,5,1,0,1,11
Joe Johnson,1460001600000,nba-chi,True,17,35,3,4,1,0,1,17
Joe Johnson,1460088000000,nba-orl,False,-5,27,1,1,0,0,2,13
Joe Johnson,1460260800000,nba-orl,True,18,27,2,3,1,0,0,7
Joe Johnson,1460433600000,nba-det,False,4,34,2,5,2,0,4,25
Joe Johnson,1460520000000,nba-bos,False,-2,37,4,1,1,0,3,19
Luol Deng,1351656000000,nba-sac,True,6,42,12,2,0,1,4,7
Luol Deng,1351828800000,nba-cle,False,27,31,5,1,1,2,1,14
Luol Deng,1351915200000,nba-noh,True,-12,43,8,4,1,0,2,19
Luol Deng,1352178000000,nba-orl,True,1,38,8,4,0,0,1,23
Luol Deng,1352350800000,nba-okc,True,-2,42,1,2,1,1,3,27
Luol Deng,1352523600000,nba-min,True,12,41,7,4,1,0,3,16
Luol Deng,1352696400000,nba-bos,True,2,45,11,3,1,0,3,26
Luol Deng,1352869200000,nba-phx,False,-1,46,5,2,0,1,2,21
Luol Deng,1353128400000,nba-lac,False,-15,33,8,1,1,0,2,14
Luol Deng,1353214800000,nba-por,False,-1,41,7,4,2,0,3,14
Luol Deng,1353474000000,nba-hou,False,-16,42,10,2,3,0,3,19
Luol Deng,1353733200000,nba-mil,False,5,42,8,2,0,0,0,14
Luol Deng,1353906000000,nba-mil,True,-2,47,8,2,0,0,5,10
Luol Deng,1354078800000,nba-dal,True,7,35,6,1,1,0,2,22
Luol Deng,1354338000000,nba-phi,True,7,42,7,7,2,0,5,25
Luol Deng,1354597200000,nba-ind,True,-3,41,7,3,0,0,4,17
Luol Deng,1354683600000,nba-cle,False,7,42,7,2,0,0,4,22
Luol Deng,1354856400000,nba-det,False,10,42,5,6,1,2,1,16
Luol Deng,1354942800000,nba-nyk,True,12,47,5,3,3,0,0,22
Luol Deng,1355202000000,nba-lac,True,-10,40,7,2,2,1,4,8
Luol Deng,1355288400000,nba-phi,False,9,37,12,3,1,0,4,19
Luol Deng,1355547600000,nba-bkn,True,3,45,7,3,2,1,0,17
Luol Deng,1355720400000,nba-mem,False,-5,39,4,1,2,0,3,11
Luol Deng,1355806800000,nba-bos,True,12,38,4,3,0,0,3,21
Luol Deng,1356066000000,nba-nyk,False,1,42,13,1,0,0,4,29
Luol Deng,1356152400000,nba-atl,False,-22,34,2,3,0,0,0,11
Luol Deng,1356411600000,nba-hou,True,-16,36,5,2,0,0,2,14
Luol Deng,1359954000000,nba-ind,False,-7,44,6,2,0,1,2,13
Luol Deng,1356757200000,nba-was,True,-1,37,6,4,1,0,0,11
Luol Deng,1356930000000,nba-cha,True,-15,38,12,4,3,1,2,20
Luol Deng,1357102800000,nba-orl,False,-1,39,3,2,1,0,0,23
Luol Deng,1357275600000,nba-mia,False,12,43,4,5,2,0,0,6
Luol Deng,1357534800000,nba-cle,True,20,38,5,7,4,0,3,19
Luol Deng,1357707600000,nba-mil,True,-9,34,5,2,0,0,0,18
Luol Deng,1357880400000,nba-nyk,False,4,42,5,4,1,1,5,33
Luol Deng,1357966800000,nba-phx,True,-15,39,5,2,0,0,2,13
Luol Deng,1358139600000,nba-atl,True,21,33,2,1,2,1,0,18
Luol Deng,1358312400000,nba-tor,False,8,48,6,7,1,1,1,19
Luol Deng,1358485200000,nba-bos,False,4,27,1,4,1,0,3,3
Luol Deng,1359349200000,nba-cha,True,-7,31,4,3,0,1,2,12
Luol Deng,1359522000000,nba-mil,False,1,40,13,5,1,1,2,12
Luol Deng,1359694800000,nba-bkn,False,-4,48,6,1,2,1,1,18
Luol Deng,1359781200000,nba-atl,False,21,46,14,5,4,2,0,25
Luol Deng,1360213200000,nba-den,False,-25,31,8,4,0,0,4,11
Luol Deng,1360299600000,nba-uta,False,-1,35,10,4,0,0,1,15
Luol Deng,1360558800000,nba-sas,True,-1,40,11,1,0,0,3,11
Luol Deng,1360731600000,nba-bos,False,-9,35,5,0,1,1,1,8
Luol Deng,1361250000000,nba-noh,False,11,35,5,3,1,0,5,20
Luol Deng,1361422800000,nba-mia,True,-8,32,6,2,2,0,2,6
Luol Deng,1361509200000,nba-cha,False,15,28,5,2,1,1,1,14
Luol Deng,1361682000000,nba-okc,False,-22,30,4,1,1,1,1,13
Luol Deng,1361854800000,nba-cle,True,-4,40,7,5,2,0,0,26
Luol Deng,1362027600000,nba-phi,True,11,42,8,4,0,2,1,12
Luol Deng,1362200400000,nba-bkn,True,-1,44,5,3,3,2,4,8
Luol Deng,1362286800000,nba-ind,False,-6,37,5,3,2,0,1,15
Luol Deng,1362546000000,nba-sas,False,-19,39,7,3,2,0,2,19
Luol Deng,1362718800000,nba-uta,True,9,41,6,1,2,1,0,12
Luol Deng,1362891600000,nba-lal,False,-13,38,8,0,1,0,2,11
Luol Deng,1363147200000,nba-sac,False,-24,33,4,2,1,0,2,10
Luol Deng,1363320000000,nba-gsw,False,19,34,6,1,2,0,4,23
Luol Deng,1363579200000,nba-den,True,-3,50,2,5,0,0,1,21
Luol Deng,1363838400000,nba-por,True,-14,26,2,2,1,0,1,5
Luol Deng,1364011200000,nba-ind,True,2,36,7,0,0,0,0,20
Luol Deng,1364097600000,nba-min,False,10,40,7,4,1,1,1,17
Luol Deng,1364356800000,nba-mia,True,4,44,7,5,2,0,2,28
Luol Deng,1364616000000,nba-dal,False,-6,41,7,2,1,0,2,25
Luol Deng,1364702400000,nba-det,True,5,42,9,2,0,0,1,28
Luol Deng,1364875200000,nba-was,False,0,42,8,2,2,0,2,13
Luol Deng,1365048000000,nba-bkn,False,-2,42,7,3,1,0,3,18
Luol Deng,1365134400000,nba-orl,True,4,41,4,2,1,1,1,19
Luol Deng,1365652800000,nba-nyk,True,-7,33,8,1,0,1,0,16
Luol Deng,1365739200000,nba-tor,False,-7,34,1,8,1,0,0,10
Luol Deng,1365912000000,nba-mia,False,-13,35,2,3,1,0,3,19
Luol Deng,1365998400000,nba-orl,False,25,32,4,8,1,2,2,18
Luol Deng,1366171200000,nba-was,True,20,27,5,5,0,0,0,5
Luol Deng,1383019200000,nba-mia,False,6,29,5,4,2,0,3,4
Luol Deng,1383192000000,nba-nyk,True,5,40,3,6,0,0,0,17
Luol Deng,1383364800000,nba-phi,False,-13,37,7,4,2,0,1,20
Luol Deng,1383714000000,nba-ind,False,-6,36,3,1,1,0,1,17
Luol Deng,1383886800000,nba-uta,True,30,38,11,9,5,0,5,19
Luol Deng,1384146000000,nba-cle,True,8,37,5,3,1,0,1,12
Luol Deng,1384491600000,nba-tor,False,24,38,9,3,0,0,3,19
Luol Deng,1384578000000,nba-ind,True,11,32,7,2,2,0,3,23
Luol Deng,1384750800000,nba-cha,True,13,39,8,1,0,2,2,21
Luol Deng,1385010000000,nba-den,False,-16,33,13,2,1,0,4,6
Luol Deng,1385096400000,nba-por,False,-2,43,14,0,1,0,3,15
Luol Deng,1385269200000,nba-lac,False,-17,32,2,6,1,0,3,22
Luol Deng,1385355600000,nba-uta,False,-8,45,10,2,0,0,2,24
Luol Deng,1385528400000,nba-det,False,24,41,6,5,2,1,0,27
Luol Deng,1385787600000,nba-cle,False,-1,39,4,11,0,0,3,27
Luol Deng,1385960400000,nba-nop,True,-9,56,8,7,0,0,7,37
Luol Deng,1386219600000,nba-mia,True,18,42,5,5,0,1,4,20
Luol Deng,1386997200000,nba-tor,True,-24,35,7,4,0,0,3,17
Luol Deng,1387170000000,nba-orl,True,1,42,8,2,0,0,1,26
Luol Deng,1387342800000,nba-hou,False,-14,35,5,4,1,0,2,18
Luol Deng,1388466000000,nba-tor,True,-2,34,4,0,1,0,4,16
Luol Deng,1388638800000,nba-bos,True,16,29,3,3,1,0,1,14
Luol Deng,1388811600000,nba-atl,True,4,30,11,1,3,0,3,17
Luol Deng,1389330000000,nba-uta,False,10,21,1,0,1,0,4,10
Luol Deng,1389502800000,nba-sac,False,-15,24,5,2,1,0,3,12
Luol Deng,1389675600000,nba-lal,False,9,38,5,4,1,0,2,27
Luol Deng,1389762000000,nba-por,False,-9,39,6,2,3,0,3,25
Luol Deng,1389934800000,nba-den,False,-7,30,3,2,1,1,0,18
Luol Deng,1390194000000,nba-dal,True,1,35,2,3,1,0,2,20
Luol Deng,1390366800000,nba-chi,True,-10,40,5,1,1,0,1,11
Luol Deng,1390539600000,nba-mil,True,16,29,5,1,0,1,2,9
Luol Deng,1390712400000,nba-phx,True,-4,41,10,5,1,1,3,18
Luol Deng,1390885200000,nba-nop,True,-19,31,2,3,1,0,1,6
Luol Deng,1391058000000,nba-nyk,False,-12,32,11,2,0,0,1,13
Luol Deng,1391230800000,nba-hou,False,-4,36,4,2,2,0,0,24
Luol Deng,1391403600000,nba-dal,False,-14,42,8,3,4,0,2,18
Luol Deng,1391576400000,nba-lal,True,-18,24,3,2,0,0,0,3
Luol Deng,1391922000000,nba-mem,True,-5,32,5,0,1,0,0,9
Luol Deng,1392094800000,nba-sac,True,12,33,3,4,1,0,1,22
Luol Deng,1392181200000,nba-det,False,6,36,7,1,1,0,2,4
Luol Deng,1392699600000,nba-phi,False,19,28,4,2,1,0,0,13
Luol Deng,1392786000000,nba-orl,True,11,33,3,3,1,0,1,17
Luol Deng,1392958800000,nba-tor,False,-10,38,11,1,2,0,3,21
Luol Deng,1393131600000,nba-was,True,-8,38,7,2,1,0,0,17
Luol Deng,1393304400000,nba-tor,True,-1,40,9,5,2,0,1,8
Luol Deng,1393390800000,nba-okc,False,3,37,3,2,1,0,2,13
Luol Deng,1393563600000,nba-uta,True,5,30,3,1,1,0,0,16
Luol Deng,1393650000000,nba-mem,False,-18,35,6,2,0,0,1,11
Luol Deng,1393909200000,nba-sas,True,1,35,2,3,0,0,4,9
Luol Deng,1394168400000,nba-cha,False,-6,34,6,1,1,0,2,19
Luol Deng,1394254800000,nba-nyk,True,-7,39,7,4,1,1,2,10
Luol Deng,1394596800000,nba-phx,False,8,39,9,3,0,0,2,18
Luol Deng,1394769600000,nba-gsw,False,-8,33,6,0,1,0,0,16
Luol Deng,1394942400000,nba-lac,False,-23,31,6,1,1,0,0,23
Luol Deng,1395547200000,nba-nyk,False,15,32,4,0,2,0,1,13
Luol Deng,1395720000000,nba-tor,True,-2,40,6,7,1,1,1,19
Luol Deng,1395806400000,nba-det,False,-1,34,6,4,0,0,2,7
Luol Deng,1395979200000,nba-bkn,False,10,38,6,7,1,0,1,20
Luol Deng,1396152000000,nba-ind,True,12,36,5,3,1,0,3,15
Luol Deng,1396411200000,nba-orl,False,28,21,2,2,0,0,0,8
Luol Deng,1396584000000,nba-atl,False,-12,35,2,0,0,0,0,13
Luol Deng,1396670400000,nba-cha,True,-3,37,3,1,0,0,0,5
Luol Deng,1397016000000,nba-det,True,10,25,2,7,0,0,2,13
Luol Deng,1414555200000,nba-was,True,5,30,4,1,0,1,2,12
Luol Deng,1414814400000,nba-phi,False,4,29,4,2,2,0,1,15
Luol Deng,1414900800000,nba-tor,True,12,37,4,3,1,1,0,18
Luol Deng,1415077200000,nba-hou,True,-14,23,1,0,1,0,3,11
Luol Deng,1415163600000,nba-cha,False,2,28,3,0,2,0,0,9
Luol Deng,1415422800000,nba-min,True,10,32,3,3,2,0,2,14
Luol Deng,1415509200000,nba-dal,False,15,37,5,4,1,0,0,30
Luol Deng,1415768400000,nba-ind,True,-10,35,7,0,2,1,0,5
Luol Deng,1415941200000,nba-atl,False,-4,35,4,1,1,0,1,19
Luol Deng,1416114000000,nba-mil,True,-1,37,6,2,3,0,2,10
Luol Deng,1416459600000,nba-lac,True,-9,28,5,0,0,0,0,13
Luol Deng,1416632400000,nba-orl,False,6,33,7,0,1,0,2,9
Luol Deng,1416718800000,nba-cha,True,6,38,8,3,0,1,0,26
Luol Deng,1416891600000,nba-gsw,True,-25,32,3,1,1,0,1,16
Luol Deng,1417323600000,nba-nyk,False,0,38,10,2,3,0,2,10
Luol Deng,1417410000000,nba-was,False,-5,24,3,0,1,0,1,9
Luol Deng,1417582800000,nba-atl,True,-4,17,3,0,1,0,2,5
Luol Deng,1417928400000,nba-mem,False,-3,27,5,1,1,0,0,13
Luol Deng,1418101200000,nba-phx,False,16,34,4,3,1,2,2,23
Luol Deng,1418187600000,nba-den,False,-8,26,3,0,0,0,0,12
Luol Deng,1418360400000,nba-uta,False,7,34,6,2,1,0,2,14
Luol Deng,1418533200000,nba-chi,True,-8,33,10,1,1,2,1,17
Luol Deng,1418706000000,nba-bkn,False,1,41,6,4,1,0,4,18
Luol Deng,1418792400000,nba-uta,True,-18,31,4,2,1,0,1,8
Luol Deng,1418965200000,nba-was,True,-2,37,5,3,1,1,1,19
Luol Deng,1419138000000,nba-bos,True,14,36,3,1,2,0,2,23
Luol Deng,1419310800000,nba-phi,True,9,32,4,2,3,0,3,7
Luol Deng,1419483600000,nba-cle,True,9,40,8,8,0,0,2,25
Luol Deng,1419656400000,nba-mem,True,-5,40,6,3,3,0,4,16
Luol Deng,1419829200000,nba-orl,True,-3,38,3,0,1,0,2,14
Luol Deng,1420002000000,nba-ind,False,-7,32,3,3,0,0,0,15
Luol Deng,1420261200000,nba-hou,False,-15,24,6,1,1,0,4,10
Luol Deng,1420347600000,nba-bkn,True,9,25,1,3,2,1,1,6
Luol Deng,1420693200000,nba-por,False,-19,34,5,1,0,1,2,7
Luol Deng,1420952400000,nba-lac,False,3,34,3,4,0,0,2,10
Luol Deng,1421125200000,nba-lal,False,4,37,8,0,1,0,2,8
Luol Deng,1421211600000,nba-gsw,False,-12,34,7,1,0,0,1,19
Luol Deng,1421384400000,nba-sac,False,10,37,6,4,2,2,0,25
Luol Deng,1421730000000,nba-okc,True,-5,29,4,1,0,0,2,8
Luol Deng,1421989200000,nba-ind,True,-2,35,5,3,0,0,1,23
Luol Deng,1422162000000,nba-chi,False,12,38,10,4,0,1,1,15
Luol Deng,1422939600000,nba-det,False,9,30,5,3,0,0,2,10
Luol Deng,1423026000000,nba-min,False,5,34,4,1,2,0,2,18
Luol Deng,1423198800000,nba-sas,False,-15,34,6,0,0,0,3,17
Luol Deng,1423458000000,nba-nyk,True,6,33,7,2,0,0,3,12
Luol Deng,1423630800000,nba-cle,False,-4,40,7,2,2,2,4,17
Luol Deng,1424408400000,nba-nyk,False,19,34,8,8,2,0,5,13
Luol Deng,1424494800000,nba-nop,True,-20,31,3,1,0,1,4,6
Luol Deng,1424667600000,nba-phi,True,23,33,3,2,0,0,1,29
Luol Deng,1424840400000,nba-orl,False,9,40,7,2,1,0,0,21
Luol Deng,1425013200000,nba-nop,False,2,38,3,2,1,0,0,22
Luol Deng,1425099600000,nba-atl,True,3,40,4,1,0,0,8,8
Luol Deng,1425272400000,nba-phx,True,4,38,4,1,0,0,0,12
Luol Deng,1425445200000,nba-lal,True,18,35,6,0,0,0,0,15
Luol Deng,1425873600000,nba-bos,True,-16,33,4,4,1,0,1,11
Luol Deng,1426046400000,nba-bkn,True,5,37,1,3,1,0,0,10
Luol Deng,1426219200000,nba-tor,False,2,35,6,3,1,0,2,8
Luol Deng,1426478400000,nba-cle,True,9,37,7,3,0,0,1,11
Luol Deng,1426651200000,nba-por,True,4,42,4,0,1,0,0,24
Luol Deng,1426824000000,nba-den,True,-2,28,0,2,0,1,1,15
Luol Deng,1426996800000,nba-okc,False,-2,28,4,3,0,0,1,6
Luol Deng,1427169600000,nba-mil,False,2,35,4,2,0,0,0,13
Luol Deng,1427256000000,nba-bos,False,9,36,5,1,1,1,1,15
Luol Deng,1427428800000,nba-atl,False,-17,33,11,1,0,1,3,17
Luol Deng,1427601600000,nba-det,True,1,18,2,1,1,0,1,4
Luol Deng,1427947200000,nba-cle,False,-23,36,8,2,1,0,2,17
Luol Deng,1428120000000,nba-det,False,-9,38,8,2,1,0,3,13
Luol Deng,1428206400000,nba-ind,False,-14,29,9,0,1,1,1,3
Luol Deng,1428379200000,nba-cha,True,6,41,6,1,0,0,0,21
Luol Deng,1428552000000,nba-chi,True,-9,36,8,4,2,1,0,8
Luol Deng,1428724800000,nba-tor,True,4,37,7,1,0,0,0,11
Luol Deng,1428897600000,nba-orl,True,5,40,10,4,2,0,0,14
Luol Deng,1446004800000,nba-cha,True,-4,30,3,1,1,1,1,13
Luol Deng,1446177600000,nba-cle,False,6,29,6,2,1,0,1,10
Luol Deng,1446350400000,nba-hou,True,-3,27,6,1,0,0,1,14
Luol Deng,1446526800000,nba-atl,True,-5,25,2,1,0,1,0,4
Luol Deng,1446699600000,nba-min,False,17,28,4,1,1,1,1,10
Luol Deng,1446786000000,nba-ind,False,-14,26,2,0,0,0,2,9
Luol Deng,1446958800000,nba-tor,True,2,29,5,1,1,0,0,6
Luol Deng,1447131600000,nba-lal,True,13,30,4,4,3,0,0,14
Luol Deng,1447304400000,nba-uta,True,-11,27,3,1,2,0,2,6
Luol Deng,1447736400000,nba-min,True,11,33,6,1,0,1,0,20
Luol Deng,1447909200000,nba-sac,True,-1,31,4,1,2,2,0,8
Luol Deng,1448082000000,nba-phi,True,0,25,2,4,0,0,1,11
Luol Deng,1448254800000,nba-nyk,True,-3,31,3,0,1,0,1,9
Luol Deng,1449637200000,nba-cha,False,-10,24,6,1,0,0,1,5
Luol Deng,1449810000000,nba-ind,False,-23,34,3,1,1,0,0,7
Luol Deng,1449982800000,nba-mem,True,-1,36,7,1,1,0,0,15
Luol Deng,1450069200000,nba-atl,False,9,36,9,4,2,0,1,18
Luol Deng,1450242000000,nba-bkn,False,0,36,6,3,1,0,3,5
Luol Deng,1450414800000,nba-tor,True,-11,34,3,2,1,0,0,9
Luol Deng,1450587600000,nba-por,True,2,33,2,1,0,0,1,17
Luol Deng,1450760400000,nba-det,True,9,33,4,1,5,0,1,9
Luol Deng,1451019600000,nba-nop,True,8,44,5,1,2,0,1,9
Luol Deng,1451106000000,nba-orl,False,-5,30,7,0,0,0,2,7
Luol Deng,1451278800000,nba-bkn,True,-8,29,4,0,1,2,1,15
Luol Deng,1451365200000,nba-mem,False,-5,34,2,4,0,0,1,6
Luol Deng,1451624400000,nba-dal,True,13,30,4,1,0,0,0,9
Luol Deng,1451797200000,nba-was,False,12,27,9,2,0,0,1,9
Luol Deng,1451883600000,nba-ind,True,-11,27,3,0,0,0,0,8
Luol Deng,1452056400000,nba-nyk,True,-7,32,4,0,0,0,0,9
Luol Deng,1452229200000,nba-phx,False,-1,29,6,4,2,0,0,10
Luol Deng,1452315600000,nba-uta,False,-6,33,3,3,0,1,1,5
Luol Deng,1452488400000,nba-gsw,False,-3,33,10,2,0,0,2,14
Luol Deng,1452661200000,nba-lac,False,-13,32,7,2,1,1,1,7
Luol Deng,1452834000000,nba-den,False,12,39,5,2,1,0,1,12
Luol Deng,1453006800000,nba-okc,False,-20,31,3,1,2,1,2,2
Luol Deng,1453179600000,nba-mil,True,-18,34,4,2,0,0,1,11
Luol Deng,1453266000000,nba-was,False,-26,36,8,1,0,1,3,16
Luol Deng,1453698000000,nba-chi,False,-6,31,4,0,1,1,1,9
Luol Deng,1453784400000,nba-bkn,False,3,31,2,4,2,1,1,10
Luol Deng,1454043600000,nba-mil,False,1,33,7,0,1,1,1,16
Luol Deng,1454216400000,nba-atl,True,11,32,4,3,2,0,1,17
Luol Deng,1454389200000,nba-hou,False,-11,29,8,3,1,0,3,17
Luol Deng,1454475600000,nba-dal,False,0,32,5,1,0,1,1,15
Luol Deng,1454648400000,nba-cha,False,-2,28,1,0,1,0,1,8
Luol Deng,1454821200000,nba-lac,True,-5,40,8,1,0,0,0,15
Luol Deng,1454994000000,nba-sas,True,-15,26,2,0,1,0,0,11
Luol Deng,1455858000000,nba-atl,False,16,38,11,0,4,0,1,30
Luol Deng,1455944400000,nba-was,True,12,35,10,4,1,0,0,27
Luol Deng,1456117200000,nba-ind,True,8,37,16,1,0,0,1,13
Luol Deng,1456290000000,nba-gsw,True,-7,36,11,3,1,1,0,16
Luol Deng,1456549200000,nba-bos,False,-6,34,12,2,1,0,3,11
Luol Deng,1456635600000,nba-nyk,False,12,30,7,2,1,0,4,15
Luol Deng,1456808400000,nba-chi,True,14,37,4,2,1,0,2,20
Luol Deng,1456981200000,nba-phx,True,6,29,4,4,1,0,0,12
Luol Deng,1457067600000,nba-phi,False,19,35,9,2,0,0,1,13
Luol Deng,1457240400000,nba-phi,True,0,36,14,4,2,1,0,12
Luol Deng,1457499600000,nba-mil,False,-12,38,11,2,2,1,2,20
Luol Deng,1457672400000,nba-chi,False,29,32,6,2,4,0,1,19
Luol Deng,1457758800000,nba-tor,False,-5,37,5,1,2,1,3,20
Luol Deng,1457928000000,nba-den,True,6,33,8,2,2,0,1,17
Luol Deng,1458187200000,nba-cha,True,9,35,9,3,1,1,3,22
Luol Deng,1458360000000,nba-cle,True,14,23,3,1,0,2,1,3
Luol Deng,1458619200000,nba-nop,False,-7,29,3,4,0,0,0,5
Luol Deng,1458878400000,nba-orl,True,3,35,13,5,1,1,0,10
Luol Deng,1459137600000,nba-bkn,True,6,31,5,1,2,0,1,9
Luol Deng,1459310400000,nba-lal,False,-2,41,11,2,1,3,0,22
Luol Deng,1459483200000,nba-sac,False,15,34,3,4,0,0,2,17
Luol Deng,1459569600000,nba-por,False,-14,31,13,2,3,0,2,14
Luol Deng,1459828800000,nba-det,True,19,34,8,5,1,0,0,12
Luol Deng,1460001600000,nba-chi,True,-1,33,2,3,0,0,1,13
Luol Deng,1460088000000,nba-orl,False,-15,32,10,1,0,0,1,10
Luol Deng,1460260800000,nba-orl,True,19,35,2,5,2,0,4,20
Luol Deng,1460433600000,nba-det,False,11,41,10,2,0,0,3,17
Luol Deng,1460520000000,nba-bos,False,-5,35,8,2,0,2,1,6
Draymond Green,1351656000000,nba-phx,False,-3,1,1,0,0,0,0,0
Draymond Green,1351828800000,nba-mem,True,-2,2,1,0,0,0,0,0
Draymond Green,1351915200000,nba-lac,False,0,5,0,0,0,0,1,0
Draymond Green,1352091600000,nba-sac,False,3,4,0,0,0,0,1,0
Draymond Green,1352264400000,nba-cle,True,4,8,0,1,1,0,1,0
Draymond Green,1352437200000,nba-lal,False,-6,13,2,0,1,0,1,1
Draymond Green,1352523600000,nba-den,True,-12,4,0,0,0,0,0,0
Draymond Green,1352869200000,nba-atl,True,2,10,1,0,0,1,0,5
Draymond Green,1353042000000,nba-min,False,0,11,4,2,0,0,0,3
Draymond Green,1353214800000,nba-okc,False,8,25,5,0,1,0,2,9
Draymond Green,1353301200000,nba-dal,False,5,26,7,1,3,0,1,9
Draymond Green,1353474000000,nba-bkn,True,1,14,4,0,1,0,0,3
Draymond Green,1353646800000,nba-den,False,0,21,6,1,0,0,1,0
Draymond Green,1353733200000,nba-min,True,4,17,6,1,0,0,0,4
Draymond Green,1354165200000,nba-den,True,5,16,3,1,0,0,0,2
Draymond Green,1354338000000,nba-ind,True,5,11,1,0,1,0,0,2
Draymond Green,1354510800000,nba-orl,True,-8,10,3,0,0,0,0,0
Draymond Green,1354683600000,nba-det,False,-4,12,1,0,1,3,0,2
Draymond Green,1354856400000,nba-bkn,False,17,28,10,3,3,0,2,6
Draymond Green,1354942800000,nba-was,False,7,23,8,1,0,1,1,6
Draymond Green,1355115600000,nba-cha,False,5,19,9,0,1,1,4,0
Draymond Green,1355288400000,nba-mia,False,-9,30,7,2,2,0,0,7
Draymond Green,1355461200000,nba-orl,False,-8,14,5,0,1,0,0,0
Draymond Green,1355547600000,nba-atl,False,0,20,8,1,2,1,1,5
Draymond Green,1355806800000,nba-noh,True,13,24,6,2,3,0,1,6
Draymond Green,1355893200000,nba-sac,False,0,19,5,3,0,1,0,2
Draymond Green,1356066000000,nba-cha,True,15,20,2,4,0,1,0,11
Draymond Green,1356152400000,nba-lal,True,-12,11,3,0,2,0,1,1
Draymond Green,1356498000000,nba-uta,False,4,15,1,1,1,0,1,4
Draymond Green,1356670800000,nba-phi,True,1,13,5,1,0,0,1,0
Draymond Green,1356757200000,nba-bos,True,3,12,2,0,0,0,1,6
Draymond Green,1357102800000,nba-lac,True,-7,7,0,0,0,0,0,0
Draymond Green,1357362000000,nba-lac,False,-3,15,8,0,2,0,2,8
Draymond Green,1357707600000,nba-mem,True,4,4,1,1,0,0,0,0
Draymond Green,1357880400000,nba-por,True,-4,16,1,1,2,2,0,4
Draymond Green,1358053200000,nba-den,False,-2,11,2,1,0,0,0,2
Draymond Green,1358312400000,nba-mia,True,-15,29,7,1,0,0,4,9
Draymond Green,1358485200000,nba-sas,False,-3,17,7,0,0,0,0,6
Draymond Green,1358571600000,nba-noh,False,-2,18,1,0,0,0,1,5
Draymond Green,1358744400000,nba-lac,True,0,12,3,0,0,0,1,7
Draymond Green,1358917200000,nba-okc,True,-1,7,0,0,0,0,0,0
Draymond Green,1359090000000,nba-chi,False,-13,11,0,0,0,0,0,2
Draymond Green,1359176400000,nba-mil,False,-10,10,1,0,1,0,1,3
Draymond Green,1359349200000,nba-tor,False,6,11,2,1,0,1,2,0
Draymond Green,1359435600000,nba-cle,False,-9,25,7,2,1,0,2,7
Draymond Green,1359608400000,nba-dal,True,4,15,5,2,0,0,3,5
Draymond Green,1359781200000,nba-phx,True,-2,12,2,1,1,0,1,0
Draymond Green,1360040400000,nba-hou,False,1,16,2,0,0,2,0,8
Draymond Green,1360126800000,nba-okc,False,-17,17,6,1,1,0,0,0
Draymond Green,1360299600000,nba-mem,False,-2,16,6,1,0,1,2,4
Draymond Green,1360386000000,nba-dal,False,-13,23,9,1,1,0,0,8
Draymond Green,1360645200000,nba-hou,True,0,18,4,2,2,1,1,9
Draymond Green,1361250000000,nba-uta,False,-2,15,2,1,0,0,0,2
Draymond Green,1361336400000,nba-phx,True,-1,5,0,0,1,0,0,0
Draymond Green,1361509200000,nba-sas,True,13,13,8,0,0,1,1,3
Draymond Green,1361682000000,nba-min,False,-3,11,6,0,0,0,1,0
Draymond Green,1361854800000,nba-ind,False,1,11,4,0,0,0,1,2
Draymond Green,1361941200000,nba-nyk,False,-7,27,5,1,1,1,1,4
Draymond Green,1362114000000,nba-bos,False,-12,8,1,0,0,0,0,2
Draymond Green,1362200400000,nba-phi,False,-12,8,0,0,0,0,0,0
